"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-05-25","0.00","79","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-05-26","0.02","82","53",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-05-27","0.00","75","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-05-28","0.00","69","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-05-29","0.08","69","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-05-30","0.00","78","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-05-31","0.00","87","56",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-01","0.00","89","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-02","0.00","88","60",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-03","0.27","89","65",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-04","0.90","86","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-05","0.04","68","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-06","0.00","76","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-07","0.00","80","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-08","0.33","70","60",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-09","0.00","73","62",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-10","1.65","64","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-11","0.00","70","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-12","0.00","74","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-13","1.04","64","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-14","0.00","72","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-15","0.00","78","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-16","0.00","80","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-17","0.00","81","56",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-18","0.00","82","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-19","0.00","82","56",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-20","0.00","83","60",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-21","0.00","86","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-22","0.38","87","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-23","0.23","89","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-24","0.00","90","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-25","0.00","89","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-26","0.00","81","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-27","0.21","89","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-28","0.18","88","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-29","0.15","84","71",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-06-30","0.19","83","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-01","0.00","86","65",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-02","0.00","85","62",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-03","0.00","86","62",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-04","1.98","84","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-05","0.01","77","62",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-06","0.00","80","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-07","0.00","85","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-08","0.00","85","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-09","0.00","85","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-10","0.00","86","71",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-11","0.00","87","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-12","0.13","89","71",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-13","0.00","81","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-14","0.00","87","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-15","0.00","87","65",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-16","0.00","90","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-17","0.47","89","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-18","0.00","79","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-19","0.70","85","67",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-20","0.00","81","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-21","0.00","83","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-22","0.00","90","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-23","0.00","90","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-24","0.00","82","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-25","0.00","84","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-26","0.00","89","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-27","0.00","93","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-28","0.91","88","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-29","0.00","82","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-30","0.00","86","67",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-07-31","0.00","88","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-01","0.00","90","71",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-02","0.00","80","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-03","0.00","81","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-04","0.00","76","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-05","0.00","75","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-06","0.00","79","51",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-07","0.56","73","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-08","0.00","84","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-09","0.00","88","67",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-10","0.00","89","73",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-11","0.00","90","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-12","0.06","85","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-13","0.00","87","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-14","0.00","88","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-15","0.00","89","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-16","0.00","93","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-17","0.00","90","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-18","0.00","83","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-19","0.00","84","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-20","0.00","86","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-21","0.46","90","67",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-22","0.00","82","62",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-23","0.00","79","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-24","0.00","78","53",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-25","0.00","80","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-26","0.00","83","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-27","0.00","84","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-28","0.00","83","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-29","0.00","86","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-30","0.00","92","60",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-08-31","0.00","89","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-01","0.00","91","65",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-02","0.00","80","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-03","0.00","78","60",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-04","0.00","81","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-05","0.00","83","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-06","0.45","73","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-07","0.00","78","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-08","0.00","72","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-09","0.00","79","49",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-10","0.00","80","47",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-11","0.00","82","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-12","0.00","86","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-13","0.00","86","65",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-14","0.21","86","69",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-15","0.30","78","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-16","0.00","83","53",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-17","0.00","75","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-18","0.00","75","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-19","0.00","81","49",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-20","0.00","84","49",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-21","0.00","83","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-22","0.00","82","56",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-23","0.12","79","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-24","0.00","73","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-25","0.00","83","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-26","0.00","71","53",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-27","0.00","80","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-28","0.00","68","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-29","0.00","64","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-09-30","0.00","68","35",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-01","0.00","76","51",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-02","0.00","82","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-03","0.00","82","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-04","0.00","80","65",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-05","0.00","90","65",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-06","0.00","87","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-07","0.52","69","58",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-08","0.00","63","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-09","0.00","61","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-10","0.07","59","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-11","0.41","54","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-12","0.00","68","42",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-13","0.00","60","38",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-14","0.00","65","42",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-15","0.00","74","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-16","0.00","75","49",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-17","0.00","76","49",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-18","0.00","71","56",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-19","0.00","64","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-20","0.00","58","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-21","0.00","62","45",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-22","0.00","66","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-23","0.00","68","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-24","0.78","74","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-25","0.00","65","42",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-26","0.00","70","44",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-27","0.00","75","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-28","0.24","61","49",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-29","0.00","58","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-30","0.00","61","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-10-31","0.23","66","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-01","1.70","47","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-02","0.91","45","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-03","0.98","46","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-04","0.00","49","22",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-05","0.00","43","24",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-06","0.00","46","26",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-07","1.36","67","44",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-08","0.00","44","35",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-09","0.00","49","30",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-10","0.00","58","31",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-11","0.00","62","29",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-12","0.00","55","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-13","0.02","58","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-14","0.14","69","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-15","0.00","65","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-16","0.33","69","45",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-17","0.00","50","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-18","0.00","40","28",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-19","0.00","34","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-20","0.00","37","23",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-21","0.00","40","20",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-22","0.00","45","21",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-23","0.00","61","30",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-24","0.05","56","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-25","0.23","38","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-26","0.33","50","33",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-27","0.00","41","22",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-28","0.00","35","17",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-29","0.00","48","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-11-30","0.00","56","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-01","0.00","60","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-02","0.00","62","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-03","0.00","55","38",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-04","0.68","65","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-05","1.44","59","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-06","0.00","64","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-07","0.00","68","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-08","0.05","63","49",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-09","0.00","65","44",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-10","0.00","45","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-11","0.00","42","28",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-12","0.00","42","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-13","0.00","33","20",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-14","0.48","33","14",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-15","0.53","41","22",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-16","0.00","22","9",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-17","0.00","25","8",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-18","0.25","34","20",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-19","0.00","29","12",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-20","1.16","50","12",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-21","0.50","53","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-22","0.00","40","22",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-23","0.00","41","20",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-24","0.00","47","26",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-25","0.23","37","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-26","0.00","44","30",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-27","0.00","32","22",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-28","0.00","34","18",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-29","0.00","43","33",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-30","0.03","47","42",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1951-12-31","0.03","48","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-01","0.01","50","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-02","0.53","51","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-03","0.10","44","28",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-04","0.40","39","24",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-05","0.37","42","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-06","0.00","36","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-07","0.00","33","24",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-08","0.00","35","24",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-09","0.00","43","31",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-10","1.24","40","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-11","0.00","40","23",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-12","0.00","43","26",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-13","0.00","47","26",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-14","0.00","54","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-15","0.02","59","40",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-16","0.00","52","28",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-17","0.52","45","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-18","0.30","51","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-19","0.03","40","28",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-20","0.15","55","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-21","0.00","40","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-22","0.69","54","30",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-23","0.00","45","29",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-24","0.00","34","24",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-25","0.00","38","21",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-26","1.05","58","35",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-27","0.29","57","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-28","0.82","50","31",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-29","0.00","30","14",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-30","0.00","25","10",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-01-31","0.00","35","12",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-01","0.00","49","20",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-02","0.00","52","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-03","0.60","49","35",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-04","1.40","51","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-05","0.00","50","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-06","0.00","44","33",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-07","0.00","42","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-08","0.00","48","29",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-09","0.00","48","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-10","0.00","49","29",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-11","0.00","54","33",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-12","0.00","44","28",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-13","0.00","38","24",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-14","0.00","37","20",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-15","0.00","44","18",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-16","0.74","38","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-17","0.68","42","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-18","0.00","45","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-19","0.00","43","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-20","0.00","43","24",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-21","0.00","42","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1952-02-22","0.00","40","27",
